PuzzleType,TimeToSolve,ExperienceRating
Logic,10.70,Neutral
Logic,12.84,Neutral
Logic,9.37,Neutral
Logic,9.75,Neutral
Logic,10.75,Fun
Logic,12.29,Neutral
Logic,14.29,Neutral
Logic,13.66,Neutral
Logic,12.42,Fun
Logic,6.69,Fun
Logic,12.39,Neutral
Logic,12.01,Neutral
Logic,9.10,Neutral
Logic,9.37,Neutral
Logic,7.76,Fun
Logic,10.47,Neutral
Logic,10.68,Fun
Logic,6.99,Fun
Logic,7.34,Fun
Logic,10.85,Fun
Logic,8.45,Fun
Logic,9.90,Neutral
Logic,12.52,Neutral
Logic,9.65,Neutral
Logic,10.75,Neutral
Logic,11.73,Neutral
Logic,8.25,Fun
Logic,12.99,Neutral
Logic,12.33,Neutral
Logic,13.05,Neutral
Logic,9.65,Neutral
Logic,7.57,Neutral
Logic,11.52,Neutral
Logic,11.74,Neutral
Logic,15.58,Frustrating
Logic,13.94,Frustrating
Logic,9.57,Neutral
Logic,8.49,Fun
Logic,11.74,Neutral
Logic,14.49,Frustrating
Logic,8.13,Fun
Logic,8.94,Fun
Logic,14.00,Neutral
Logic,14.17,Neutral
Logic,10.89,Neutral
Logic,7.26,Fun
Logic,9.41,Neutral
Logic,12.83,Neutral
Logic,14.81,Frustrating
Logic,10.47,Fun
Logic,9.24,Fun
Logic,11.11,Neutral
Logic,10.79,Neutral
Logic,8.68,Fun
Logic,11.68,Frustrating
Logic,13.28,Neutral
Logic,10.53,Neutral
Logic,11.75,Neutral
Logic,11.00,Neutral
Logic,11.42,Neutral
Logic,10.07,Neutral
Logic,12.90,Neutral
Logic,10.96,Neutral
Logic,9.49,Neutral
Logic,11.76,Neutral
Logic,12.41,Neutral
Logic,10.35,Fun
Logic,5.14,Fun
Logic,13.77,Neutral
Logic,9.00,Fun
Logic,9.80,Neutral
Logic,13.74,Neutral
Logic,6.70,Fun
Logic,8.29,Fun
Logic,9.00,Fun
Logic,7.87,Neutral
Logic,12.71,Neutral
Logic,13.03,Neutral
Logic,11.50,Neutral
Logic,9.62,Fun
Logic,9.65,Neutral
Logic,9.36,Neutral
Logic,9.45,Fun
Logic,11.47,Neutral
Logic,12.32,Neutral
Logic,9.59,Neutral
Logic,11.14,Neutral
Logic,5.73,Fun
Logic,10.65,Neutral
Logic,8.74,Neutral
Logic,12.70,Frustrating
Logic,12.87,Neutral
Logic,6.11,Fun
Logic,12.34,Neutral
Logic,9.37,Fun
Logic,10.17,Fun
Logic,12.30,Neutral
Logic,11.88,Neutral
Logic,8.86,Neutral
Logic,11.14,Neutral
Logic,9.57,Neutral
Logic,13.00,Frustrating
Logic,7.36,Fun
Logic,12.14,Fun
Logic,13.28,Frustrating
Logic,5.28,Fun
Logic,11.80,Neutral
Logic,9.77,Fun
Logic,10.72,Fun
Logic,9.96,Neutral
Logic,11.88,Frustrating
Logic,12.36,Neutral
Logic,11.69,Neutral
Logic,10.29,Fun
Logic,9.65,Fun
Logic,10.22,Neutral
Logic,10.05,Fun
Logic,10.91,Fun
Logic,8.85,Neutral
Logic,11.67,Neutral
Logic,8.50,Fun
Logic,7.53,Fun
Logic,11.02,Neutral
Logic,11.33,Neutral
Logic,12.55,Neutral
Logic,11.95,Neutral
Logic,10.94,Neutral
Logic,11.88,Neutral
Logic,8.54,Fun
Logic,8.22,Fun
Logic,8.07,Neutral
Logic,10.59,Fun
Logic,11.82,Fun
Logic,12.31,Neutral
Logic,13.47,Frustrating
Logic,11.16,Neutral
Logic,10.24,Neutral
Logic,9.18,Neutral
Logic,11.01,Neutral
Logic,10.37,Neutral
Logic,9.85,Neutral
Logic,9.15,Fun
Logic,8.49,Fun
Logic,8.53,Fun
Logic,13.44,Frustrating
Logic,11.00,Neutral
Logic,9.64,Neutral
Logic,7.34,Fun
Logic,10.89,Neutral
Logic,9.51,Fun
Logic,10.33,Neutral
Logic,10.09,Neutral
Logic,12.05,Neutral
Logic,10.36,Neutral
Logic,10.14,Neutral
Logic,15.25,Neutral
Logic,12.67,Neutral
Logic,10.76,Neutral
Logic,9.04,Fun
Logic,12.86,Neutral
Logic,8.63,Fun
Logic,10.40,Neutral
Logic,12.21,Neutral
Logic,9.68,Fun
Logic,9.77,Neutral
Logic,11.38,Neutral
Logic,10.78,Fun
Logic,10.00,Fun
Logic,10.08,Neutral
Logic,11.00,Neutral
Logic,11.43,Neutral
Logic,13.09,Frustrating
Logic,9.66,Neutral
Logic,13.13,Neutral
Logic,7.57,Fun
Logic,9.21,Fun
Logic,7.79,Fun
Logic,11.12,Neutral
Logic,11.34,Fun
Logic,7.77,Fun
Logic,10.60,Fun
Logic,8.67,Neutral
Logic,11.49,Neutral
Logic,7.39,Fun
Logic,12.23,Neutral
Logic,10.41,Fun
Logic,8.43,Fun
Logic,10.33,Fun
Logic,9.97,Neutral
Logic,9.77,Fun
Logic,7.51,Neutral
Logic,9.33,Fun
Logic,10.15,Neutral
Logic,7.53,Fun
Logic,11.10,Neutral
Logic,13.25,Neutral
Logic,12.06,Neutral
Logic,8.90,Fun
Logic,9.19,Neutral
Logic,9.57,Neutral
Logic,11.71,Neutral
Logic,10.42,Neutral
Logic,8.61,Fun
Logic,7.48,Fun
Logic,11.62,Neutral
Logic,8.41,Fun
Logic,11.49,Neutral
Logic,10.65,Neutral
Logic,11.94,Neutral
Logic,12.69,Fun
Logic,7.65,Fun
Logic,12.54,Frustrating
Logic,11.88,Neutral
Logic,9.89,Fun
Logic,10.46,Neutral
Logic,11.48,Neutral
Logic,11.82,Neutral
Logic,7.07,Fun
Logic,13.42,Neutral
Logic,7.68,Neutral
Logic,6.34,Fun
Logic,12.41,Neutral
Logic,7.48,Fun
Logic,10.05,Neutral
Logic,7.81,Fun
Logic,6.91,Fun
Logic,9.62,Neutral
Logic,11.79,Neutral
Logic,11.13,Neutral
Logic,9.22,Neutral
Logic,10.47,Fun
Logic,10.30,Neutral
Logic,10.45,Neutral
Logic,9.61,Neutral
Logic,11.22,Neutral
Logic,8.33,Fun
Logic,11.26,Neutral
Logic,9.82,Neutral
Logic,9.83,Neutral
Logic,11.91,Neutral
Logic,9.64,Neutral
Logic,8.53,Fun
Logic,8.09,Fun
Logic,11.84,Neutral
Logic,5.83,Neutral
Logic,9.67,Neutral
Logic,10.86,Fun
Logic,7.75,Fun
Logic,10.51,Fun
Logic,11.84,Neutral
Logic,6.85,Fun
Logic,8.73,Fun
Logic,14.02,Neutral
Logic,9.19,Neutral
Logic,8.57,Neutral
Logic,8.78,Fun
Logic,9.63,Fun
Logic,10.87,Neutral
Logic,9.09,Neutral
Logic,10.90,Neutral
Logic,11.90,Fun
Logic,11.17,Neutral
Logic,12.00,Neutral
Logic,8.90,Neutral
Logic,10.25,Fun
Logic,11.83,Neutral
Logic,10.61,Neutral
Logic,10.93,Fun
Logic,10.60,Neutral
Logic,10.87,Neutral
Logic,10.45,Fun
Logic,8.30,Neutral
Logic,10.85,Neutral
Logic,9.59,Fun
Logic,13.37,Frustrating
Logic,9.44,Neutral
Logic,10.80,Neutral
Logic,6.55,Fun
Logic,9.18,Neutral
Logic,8.84,Neutral
Logic,12.96,Neutral
Logic,10.20,Fun
Logic,10.79,Neutral
Logic,11.10,Neutral
Logic,9.44,Neutral
Logic,11.10,Neutral
Logic,13.51,Neutral
Logic,11.73,Neutral
Logic,11.93,Neutral
Logic,8.83,Fun
Logic,10.86,Neutral
Logic,11.09,Neutral
Logic,9.19,Fun
Logic,10.73,Fun
Logic,14.45,Frustrating
Logic,8.55,Neutral
Logic,11.61,Neutral
Logic,8.35,Neutral
Logic,11.20,Neutral
Logic,8.42,Fun
Logic,11.68,Neutral
Logic,7.96,Fun
Logic,10.54,Neutral
Logic,13.18,Frustrating
Logic,10.06,Fun
Logic,10.29,Neutral
Logic,13.31,Fun
Logic,14.57,Frustrating
Logic,15.47,Neutral
Logic,9.71,Neutral
Logic,8.39,Fun
Logic,11.80,Neutral
Logic,11.37,Neutral
Logic,13.07,Neutral
Logic,10.80,Neutral
Logic,10.82,Neutral
Logic,13.53,Neutral
Logic,10.82,Neutral
Logic,11.86,Neutral
Logic,11.47,Neutral
Logic,10.41,Neutral
Logic,9.43,Neutral
Logic,9.82,Fun
Logic,6.60,Fun
Logic,13.06,Frustrating
Logic,7.31,Fun
Logic,9.32,Neutral
Logic,9.76,Neutral
Logic,12.91,Neutral
Logic,10.62,Neutral
Logic,12.39,Neutral
Logic,9.91,Fun
Logic,13.84,Neutral
Logic,11.47,Neutral
Logic,11.59,Neutral
Logic,12.26,Neutral
Logic,7.54,Fun
Logic,10.48,Neutral
Logic,10.93,Neutral
Logic,8.97,Neutral
Logic,10.52,Fun
Logic,9.06,Neutral
Logic,10.94,Fun
Logic,6.93,Fun
Logic,11.07,Neutral
Logic,9.23,Fun
Logic,12.38,Neutral
Logic,6.55,Fun
Logic,10.59,Neutral
Logic,10.06,Neutral
Logic,12.38,Neutral
Logic,7.34,Fun
Logic,9.40,Neutral
Logic,11.92,Neutral
Logic,11.73,Neutral
Logic,11.21,Neutral
Logic,11.08,Neutral
Logic,7.16,Neutral
Logic,12.20,Frustrating
Logic,10.93,Neutral
Logic,6.87,Fun
Logic,10.15,Fun
Logic,12.41,Neutral
Logic,11.91,Neutral
Logic,9.24,Neutral
Logic,12.32,Neutral
Logic,9.71,Fun
Logic,11.26,Neutral
Logic,12.36,Neutral
Logic,11.28,Neutral
Logic,9.19,Fun
Logic,12.14,Neutral
Logic,13.45,Neutral
Logic,8.64,Fun
Logic,10.14,Neutral
Logic,12.51,Neutral
Logic,8.80,Fun
Logic,7.06,Fun
Logic,9.51,Neutral
Logic,12.63,Neutral
Logic,7.78,Fun
Logic,10.00,Fun
Logic,12.42,Neutral
Logic,10.59,Neutral
Logic,11.63,Neutral
Logic,13.75,Neutral
Logic,12.30,Neutral
Logic,11.68,Fun
Logic,11.48,Neutral
Logic,8.18,Fun
Logic,12.18,Neutral
Logic,11.58,Neutral
Logic,11.31,Neutral
Logic,10.61,Fun
Logic,7.96,Neutral
Logic,10.81,Neutral
Logic,13.01,Neutral
Logic,9.28,Fun
Logic,6.90,Fun
Logic,14.18,Neutral
Logic,9.37,Fun
Logic,12.78,Neutral
Logic,11.75,Neutral
Logic,13.82,Fun
Logic,10.42,Neutral
Logic,9.90,Frustrating
Logic,13.96,Frustrating
Logic,14.81,Frustrating
Logic,11.14,Neutral
Logic,10.84,Neutral
Logic,11.98,Neutral
Logic,9.15,Fun
Logic,11.50,Neutral
Logic,8.52,Neutral
Logic,9.91,Fun
Logic,12.09,Neutral
Logic,8.97,Neutral
Logic,12.20,Neutral
Logic,11.50,Frustrating
Logic,13.37,Neutral
Logic,14.83,Neutral
Logic,9.35,Neutral
Logic,11.28,Fun
Logic,13.62,Neutral
Logic,10.90,Neutral
Logic,9.19,Fun
Logic,8.50,Fun
Logic,13.30,Neutral
Logic,15.70,Frustrating
Logic,8.41,Fun
Logic,10.72,Neutral
Logic,7.36,Neutral
Logic,10.64,Neutral
Logic,9.89,Neutral
Logic,10.48,Neutral
Logic,16.29,Neutral
Logic,7.70,Fun
Logic,11.36,Neutral
Logic,14.17,Frustrating
Logic,9.28,Fun
Logic,8.86,Neutral
Logic,10.60,Neutral
Logic,13.10,Neutral
Logic,9.81,Neutral
Logic,8.45,Fun
Logic,10.64,Fun
Logic,6.46,Fun
Logic,7.55,Fun
Logic,12.67,Neutral
Logic,11.42,Neutral
Logic,6.15,Fun
Logic,11.74,Neutral
Logic,5.89,Fun
Logic,9.61,Fun
Logic,11.10,Neutral
Logic,7.64,Neutral
Logic,13.03,Neutral
Logic,12.93,Neutral
Logic,9.15,Fun
Logic,12.74,Neutral
Logic,10.89,Fun
Logic,11.80,Neutral
Logic,11.84,Neutral
Logic,7.93,Fun
Logic,6.45,Fun
Logic,14.91,Neutral
Logic,10.96,Fun
Logic,11.25,Neutral
Logic,8.11,Neutral
Logic,12.77,Neutral
Logic,14.18,Neutral
Logic,13.56,Neutral
Logic,6.45,Fun
Logic,8.42,Neutral
Logic,10.70,Neutral
Logic,11.89,Neutral
Logic,9.41,Fun
Logic,8.78,Fun
Logic,10.96,Neutral
Logic,8.61,Neutral
Logic,14.59,Neutral
Logic,6.85,Fun
Logic,11.52,Fun
Logic,6.51,Fun
Logic,9.51,Fun
Logic,13.47,Neutral
Logic,12.74,Neutral
Logic,7.70,Fun
Logic,7.55,Neutral
Logic,10.62,Neutral
Logic,8.59,Fun
Logic,11.31,Neutral
Logic,8.53,Neutral
Logic,7.28,Fun
Logic,9.64,Neutral
Logic,8.05,Fun
Logic,12.67,Neutral
Logic,9.83,Fun
Logic,10.42,Neutral
Logic,13.26,Neutral
Logic,14.22,Neutral
Logic,10.39,Neutral
Logic,11.17,Neutral
Logic,13.12,Neutral
Logic,10.15,Fun
Logic,8.41,Fun
Logic,12.49,Neutral
Logic,7.45,Fun
Logic,10.01,Neutral
Logic,9.70,Neutral
Logic,9.45,Fun
Logic,4.99,Fun
Logic,9.33,Fun
Logic,13.03,Neutral
Logic,9.56,Fun
Logic,9.26,Fun
Logic,9.17,Neutral
Logic,8.75,Fun
Logic,10.79,Neutral
Logic,11.69,Neutral
Logic,13.40,Neutral
Logic,7.37,Fun
Logic,11.29,Fun
Logic,10.19,Neutral
Logic,11.07,Neutral
Logic,8.44,Neutral
Logic,10.59,Fun
Logic,8.19,Fun
Logic,11.82,Neutral
Logic,8.61,Fun
Logic,10.63,Neutral
Logic,6.25,Fun
Logic,11.15,Neutral
Logic,12.72,Neutral
Logic,12.03,Neutral
Logic,12.61,Neutral
Logic,7.79,Fun
Logic,10.16,Neutral
Logic,10.36,Neutral
Logic,11.94,Neutral
Logic,10.16,Neutral
Logic,10.09,Neutral
Logic,13.86,Neutral
Logic,12.68,Neutral
Logic,6.99,Fun
Logic,9.73,Fun
Logic,8.52,Neutral
Logic,16.44,Neutral
Logic,9.51,Fun
Logic,12.80,Neutral
Logic,10.69,Neutral
Logic,10.72,Neutral
Logic,11.49,Neutral
Logic,10.21,Neutral
Logic,12.17,Neutral
Logic,11.62,Neutral
Logic,7.13,Neutral
Logic,9.39,Fun
Logic,9.45,Neutral
Logic,9.49,Neutral
Logic,12.63,Neutral
Logic,13.47,Neutral
Logic,8.66,Fun
Logic,11.58,Fun
Logic,8.16,Fun
Logic,9.39,Neutral
Logic,11.10,Neutral
Logic,10.12,Neutral
Logic,9.14,Fun
Logic,7.99,Fun
Logic,9.88,Neutral
Logic,10.60,Fun
Logic,11.62,Neutral
Logic,8.75,Fun
Logic,11.67,Neutral
Logic,8.17,Neutral
Logic,9.41,Neutral
Logic,11.40,Neutral
Logic,9.11,Fun
Logic,8.94,Fun
Logic,10.41,Neutral
Logic,10.57,Neutral
Logic,12.37,Neutral
Logic,10.03,Fun
Logic,7.10,Fun
Logic,9.19,Fun
Logic,9.24,Fun
Logic,8.64,Neutral
Logic,11.14,Fun
Logic,15.50,Frustrating
Logic,12.09,Neutral
Logic,10.19,Neutral
Logic,11.51,Frustrating
Logic,13.39,Neutral
Logic,9.88,Neutral
Logic,11.83,Neutral
Logic,11.62,Neutral
Logic,10.25,Neutral
Logic,10.61,Fun
Logic,11.80,Neutral
Logic,10.45,Fun
Logic,9.82,Fun
Logic,9.31,Neutral
Logic,11.08,Neutral
Logic,10.39,Neutral
Logic,9.76,Neutral
Logic,10.85,Neutral
Logic,8.95,Fun
Logic,8.90,Neutral
Logic,13.25,Neutral
Logic,8.74,Fun
Logic,11.13,Fun
Logic,8.56,Fun
Logic,10.04,Neutral
Logic,11.28,Neutral
Logic,8.48,Fun
Logic,11.69,Neutral
Logic,10.94,Fun
Logic,9.87,Fun
Logic,10.99,Neutral
Logic,10.65,Neutral
Logic,8.82,Fun
Logic,7.71,Fun
Logic,10.71,Fun
Logic,8.49,Fun
Logic,10.43,Neutral
Logic,7.20,Fun
Logic,8.64,Fun
Logic,11.04,Fun
Logic,12.59,Neutral
Logic,10.84,Neutral
Logic,8.51,Neutral
Logic,9.67,Neutral
Logic,12.69,Neutral
Logic,11.54,Fun
Logic,12.07,Neutral
Logic,12.49,Neutral
Logic,11.25,Fun
Logic,12.72,Fun
Logic,8.55,Fun
Logic,11.10,Neutral
Logic,9.82,Neutral
Logic,10.90,Neutral
Logic,13.15,Neutral
Logic,11.51,Neutral
Logic,9.24,Neutral
Logic,9.80,Neutral
Logic,8.60,Neutral
Logic,10.32,Fun
Logic,9.50,Neutral
Logic,12.08,Neutral
Logic,9.51,Neutral
Logic,11.92,Neutral
Logic,11.94,Neutral
Logic,9.63,Neutral
Logic,13.35,Frustrating
Logic,10.55,Fun
Logic,9.19,Fun
Logic,10.65,Fun
Logic,8.52,Fun
Logic,11.80,Neutral
Logic,8.71,Fun
Logic,13.09,Neutral
Logic,6.35,Fun
Logic,8.28,Fun
Logic,9.82,Neutral
Logic,9.10,Fun
Logic,13.19,Neutral
Logic,10.38,Fun
Logic,11.21,Neutral
Logic,11.91,Neutral
Logic,10.81,Fun
Logic,12.42,Frustrating
Logic,11.38,Neutral
Logic,11.90,Neutral
Logic,7.53,Fun
Logic,8.25,Fun
Logic,6.05,Fun
Logic,9.99,Fun
Logic,13.36,Neutral
Logic,8.54,Fun
Logic,11.13,Neutral
Logic,11.38,Fun
Logic,10.98,Fun
Logic,9.93,Neutral
Logic,9.26,Fun
Logic,9.23,Neutral
Logic,10.53,Neutral
Logic,13.10,Neutral
Logic,8.91,Neutral
Logic,10.25,Neutral
Logic,10.70,Fun
Logic,12.08,Neutral
Logic,10.04,Neutral
Logic,11.78,Neutral
Logic,7.51,Fun
Logic,11.94,Neutral
Logic,10.69,Neutral
Logic,8.31,Fun
Logic,5.84,Fun
Logic,9.77,Neutral
Logic,11.84,Neutral
Logic,11.14,Neutral
Logic,9.77,Neutral
Logic,10.60,Neutral
Logic,10.81,Neutral
Logic,9.00,Fun
Logic,10.61,Fun
Logic,10.72,Fun
Logic,9.05,Fun
Logic,10.90,Neutral
Logic,11.12,Fun
Logic,11.55,Neutral
Logic,11.92,Neutral
Logic,11.32,Neutral
Logic,11.10,Neutral
Logic,10.31,Neutral
Logic,11.40,Neutral
Logic,7.96,Fun
Logic,11.81,Fun
Logic,9.43,Fun
Logic,15.18,Frustrating
Logic,9.31,Neutral
Logic,4.72,Fun
Logic,13.24,Neutral
Logic,9.30,Fun
Logic,11.69,Neutral
Logic,10.95,Fun
Logic,12.69,Neutral
Logic,8.69,Fun
Logic,8.12,Fun
Logic,12.63,Neutral
Logic,8.58,Fun
Logic,7.43,Fun
Logic,12.06,Neutral
Logic,10.37,Neutral
Logic,15.06,Frustrating
Logic,11.19,Fun
Logic,9.79,Neutral
Logic,9.25,Neutral
Logic,13.87,Frustrating
Logic,8.07,Fun
Logic,11.73,Neutral
Logic,11.62,Fun
Logic,9.35,Neutral
Logic,13.57,Neutral
Logic,9.00,Fun
Logic,10.46,Neutral
Logic,11.28,Neutral
Logic,15.15,Neutral
Logic,11.73,Neutral
Logic,13.96,Frustrating
Logic,9.04,Neutral
Logic,7.01,Neutral
Logic,12.28,Neutral
Logic,7.24,Fun
Logic,7.82,Fun
Logic,11.72,Neutral
Logic,10.39,Fun
Logic,12.19,Neutral
Logic,13.37,Neutral
Logic,12.33,Neutral
Logic,11.26,Neutral
Logic,11.60,Fun
Logic,10.79,Neutral
Logic,13.92,Neutral
Logic,10.60,Neutral
Logic,12.11,Neutral
Logic,8.62,Fun
Logic,10.58,Neutral
Logic,6.50,Fun
Logic,10.78,Neutral
Logic,7.52,Fun
Logic,10.23,Fun
Logic,10.02,Fun
Logic,12.44,Fun
Logic,9.22,Fun
Logic,9.17,Neutral
Logic,6.55,Fun
Logic,11.74,Neutral
Logic,12.68,Neutral
Logic,10.05,Neutral
Logic,13.46,Neutral
Logic,9.68,Neutral
Logic,8.50,Neutral
Logic,10.96,Neutral
Logic,11.87,Neutral
Logic,7.51,Fun
Logic,7.23,Fun
Logic,10.59,Neutral
Logic,11.46,Fun
Logic,5.81,Neutral
Logic,7.09,Fun
Logic,11.12,Neutral
Logic,12.28,Neutral
Logic,9.74,Neutral
Logic,12.90,Neutral
Logic,9.27,Fun
Logic,10.17,Fun
Logic,13.20,Neutral
Logic,10.34,Neutral
Logic,10.55,Neutral
Logic,8.70,Fun
Logic,10.63,Neutral
Logic,9.21,Fun
Logic,6.90,Fun
Logic,8.56,Fun
Logic,10.02,Neutral
Logic,10.83,Neutral
Logic,12.64,Neutral
Logic,10.58,Neutral
Logic,10.25,Neutral
Logic,12.71,Fun
Logic,15.33,Neutral
Logic,10.33,Fun
Logic,12.86,Neutral
Logic,11.47,Neutral
Logic,10.35,Fun
Logic,6.66,Fun
Logic,8.56,Neutral
Logic,9.39,Fun
Logic,8.28,Neutral
Logic,8.18,Fun
Logic,9.67,Neutral
Logic,12.40,Neutral
Logic,8.66,Neutral
Logic,10.74,Neutral
Logic,10.09,Fun
Logic,12.09,Neutral
Logic,10.58,Fun
Logic,10.16,Neutral
Logic,9.33,Neutral
Logic,12.28,Fun
Logic,12.78,Neutral
Logic,10.54,Neutral
Logic,17.04,Frustrating
Logic,10.49,Neutral
Logic,16.35,Frustrating
Logic,10.23,Fun
Logic,7.36,Fun
Logic,7.65,Fun
Logic,8.76,Neutral
Logic,13.46,Neutral
Logic,13.91,Neutral
Logic,11.30,Neutral
Logic,11.12,Neutral
Logic,9.43,Neutral
Logic,9.15,Neutral
Logic,9.06,Neutral
Logic,8.76,Fun
Logic,9.42,Fun
Logic,9.25,Fun
Logic,11.56,Neutral
Logic,12.04,Neutral
Logic,13.71,Frustrating
Logic,5.60,Fun
Logic,11.49,Neutral
Logic,9.86,Fun
Logic,9.97,Neutral
Logic,7.22,Fun
Logic,10.43,Fun
Logic,8.95,Neutral
Logic,11.21,Neutral
Logic,8.27,Fun
Logic,17.39,Frustrating
Logic,8.94,Fun
Logic,9.94,Neutral
Logic,8.04,Fun
Logic,9.85,Fun
Logic,14.77,Neutral
Logic,9.73,Fun
Logic,11.72,Neutral
Logic,8.62,Fun
Logic,13.58,Neutral
Logic,11.44,Neutral
Logic,9.07,Neutral
Logic,10.96,Neutral
Logic,9.73,Neutral
Logic,11.52,Neutral
Logic,8.88,Fun
Logic,11.43,Neutral
Logic,13.67,Neutral
Logic,13.03,Neutral
Logic,11.11,Fun
Logic,11.17,Neutral
Logic,11.34,Neutral
Logic,12.30,Neutral
Logic,11.27,Fun
Logic,11.71,Neutral
Logic,11.78,Neutral
Logic,10.96,Fun
Logic,11.94,Fun
Logic,10.62,Fun
Logic,12.52,Neutral
Logic,9.64,Fun
Logic,10.89,Neutral
Logic,10.56,Neutral
Logic,8.35,Neutral
Logic,12.90,Neutral
Logic,8.18,Fun
Logic,13.11,Neutral
Logic,8.36,Fun
Logic,8.54,Fun
Logic,12.22,Neutral
Logic,10.34,Fun
Logic,6.81,Fun
Logic,13.51,Neutral
Logic,5.52,Fun
Logic,9.11,Neutral
Logic,7.46,Neutral
Logic,9.36,Neutral
Logic,10.68,Neutral
Logic,9.83,Neutral
Logic,9.34,Neutral
Logic,10.17,Fun
Logic,11.04,Fun
Logic,8.79,Fun
Logic,6.35,Fun
Logic,8.65,Fun
Logic,6.69,Fun
Logic,11.77,Neutral
Logic,14.24,Neutral
Logic,8.21,Fun
Logic,8.73,Fun
Logic,8.75,Fun
Logic,12.08,Neutral
Logic,10.56,Fun
Logic,11.48,Neutral
Logic,12.04,Fun
Logic,11.00,Fun
Logic,11.40,Neutral
Logic,8.17,Neutral
Logic,10.38,Fun
Logic,9.27,Neutral
Logic,7.89,Fun
Logic,8.16,Fun
Logic,12.38,Neutral
Logic,7.90,Fun
Logic,9.69,Neutral
Logic,12.47,Neutral
Logic,11.16,Neutral
Logic,11.80,Neutral
Logic,11.16,Neutral
Logic,10.20,Neutral
Logic,6.10,Fun
Logic,9.28,Fun
Logic,7.74,Fun
Logic,9.74,Neutral
Logic,14.61,Neutral
Logic,10.78,Neutral
Logic,9.06,Neutral
Logic,12.28,Neutral
Logic,11.48,Neutral
Logic,10.34,Fun
Logic,10.04,Neutral
Logic,10.21,Neutral
Logic,10.36,Neutral
Logic,11.74,Neutral
Logic,10.76,Fun
Logic,9.25,Neutral
Logic,12.17,Neutral
Logic,9.10,Neutral
Logic,13.12,Neutral
Logic,8.54,Fun
Logic,12.00,Neutral
Logic,13.02,Neutral
Logic,12.94,Fun
Logic,10.28,Neutral
Logic,11.88,Neutral
Logic,6.22,Fun
Logic,11.39,Neutral
Logic,10.28,Neutral
Logic,11.70,Neutral
Logic,10.72,Neutral
Logic,13.09,Frustrating
Logic,10.16,Neutral
Logic,11.97,Neutral
Logic,10.29,Fun
Logic,11.81,Neutral
Logic,8.04,Fun
Logic,11.71,Neutral
Logic,9.72,Fun
Logic,11.29,Neutral
Logic,8.75,Fun
Logic,11.58,Fun
Logic,16.48,Frustrating
Logic,13.58,Neutral
Logic,12.46,Frustrating
Logic,9.26,Neutral
Logic,11.15,Neutral
Logic,10.18,Fun
Logic,6.53,Fun
Logic,10.02,Neutral
Logic,9.87,Neutral
Logic,10.32,Fun
Logic,9.44,Fun
Logic,11.80,Neutral
Logic,14.34,Neutral
Logic,12.81,Neutral
Logic,11.82,Neutral
Logic,10.61,Neutral
Logic,10.65,Fun
Logic,12.82,Neutral
Logic,13.06,Neutral
Logic,9.32,Neutral
Logic,12.40,Neutral
Logic,8.13,Fun
Logic,8.11,Fun
Logic,13.69,Neutral
Logic,10.57,Neutral
Logic,10.57,Fun
Logic,12.46,Neutral
Logic,10.11,Fun
Logic,8.81,Fun
Logic,10.78,Neutral
Logic,7.08,Neutral
Logic,9.56,Neutral
Logic,10.19,Neutral
Logic,7.61,Fun
Logic,10.87,Fun
Logic,9.03,Neutral
Logic,12.73,Neutral
Logic,9.94,Neutral
Logic,8.32,Fun
Logic,10.98,Neutral
Logic,10.39,Neutral
Logic,10.58,Fun
Logic,10.93,Fun
Logic,9.71,Fun
Logic,9.85,Fun
Logic,11.80,Neutral
Logic,13.75,Neutral
Logic,6.65,Fun
Logic,10.23,Neutral
Logic,12.46,Fun
Logic,8.14,Fun
Logic,12.83,Neutral
Logic,9.74,Neutral
Logic,11.92,Neutral
Logic,13.45,Neutral
Logic,12.30,Neutral
Logic,12.93,Fun
Logic,6.08,Fun
Logic,7.95,Fun
Logic,11.66,Fun
Logic,8.68,Fun
Logic,9.40,Fun
Logic,13.27,Neutral
Logic,10.73,Fun
Logic,10.59,Fun
Logic,10.01,Neutral
Logic,7.30,Neutral
Logic,6.74,Fun
Logic,10.06,Neutral
Logic,11.21,Neutral
Logic,7.86,Fun
Logic,6.88,Fun
Logic,13.05,Neutral
Logic,11.51,Neutral
Logic,11.46,Neutral
Logic,12.33,Neutral
Logic,11.61,Neutral
Logic,8.39,Fun
Logic,13.00,Neutral
Logic,7.95,Fun
Logic,9.54,Neutral
Logic,11.17,Neutral
Logic,11.06,Neutral
Logic,11.68,Neutral
Logic,12.25,Frustrating
Logic,8.88,Fun
Logic,7.93,Fun
Logic,8.16,Fun
Logic,11.65,Neutral
Logic,9.57,Neutral
Logic,11.33,Neutral
Logic,12.87,Neutral
Logic,9.16,Neutral
Logic,12.35,Neutral
Logic,9.21,Neutral
Logic,11.73,Neutral
Logic,10.57,Neutral
Logic,8.80,Neutral
Logic,12.40,Neutral
Logic,11.95,Neutral
Logic,8.76,Fun
Logic,10.58,Fun
Logic,15.54,Frustrating
Logic,9.00,Fun
Logic,10.17,Neutral
Logic,13.31,Neutral
Logic,8.27,Fun
Logic,15.26,Neutral
Logic,9.17,Fun
Logic,9.46,Fun
Logic,10.42,Neutral
Logic,12.65,Neutral
Logic,16.97,Frustrating
Logic,11.47,Neutral
Logic,11.74,Frustrating
Logic,7.75,Neutral
